PROVIDER NAME,EMIRATE,PROVIDER TYPE,AREA,ADDRESS,TELEPHONE,lat,lon
HEALTHHUB PHARMACY BR. OF ALFUTTAIM HEALTHCARE SINGLE PERSON COMPANY LLC-HEALTH CAMP AFG,DXB,PHARMACY,JEBEL ALI,ZEN CLUSTER 3  DISCOVERY GARDENS  GROUND FLOOR  BUILDING NO 6  1A STREET,04-2085952,,
MOORFIELDS EYE HOSPITAL DUBAI PHARMACY-IN-HOUSE PHARMACY OF MOORFIELDS HOSPITAL,DXB,PHARMACY,HEALTHCARE CITY,DUBAI HEALTHCARE CITY  PO BOX 505054  DISTRICT 1  AL RAZI BUILDING 64  BLOCK E  FLOOR 3  DUBAI  UAE,04-4297809,,
SuperCare Pharmacy LLC Branch,DXB,PHARMACY,DUBAI MARINA,"UNIT# RETAIL-07, 52|42 PODIUM, EMAAR COMMUNITY, DUBAI MARINA, DUBAI",(+971)55-7392661,,
"SUPER CARE PHARMACY LLC BRANCH1, MOVENPICK (SUPERCARE GRP)",DXB,PHARMACY,DOWNTOWN,"UNIT# G2, MOVENPICK HOTEL APARTMENTS, DOWNTOWN, DUBAI",04-3343233,,
ARABELLA PHARMACY L.L.C - BRANCH OF ABU DHABI 1 (SUPERCARE GRP),AUH,PHARMACY,ABU DHABI,"SHOP# GF-D-135, AL REEM MALL, ABU DHABI",04-3343233,,
"SUPERCARE PHARMACY LLC -BRANCH OF ABU DHABI 6, (SUPERCARE GROUP)",AUH,PHARMACY,ABU DHABI,SHOP B106 AL MUNEERA ISLAND ABU DHABI,04-3343233,,
SUPERCARE PHARMACY LLC - BRANCH OF ABU DHABI 9 (SUPERCARE GROUP),AUH,PHARMACY,ABU DHABI,WATERS EDGE BUIL YAS ISLAND ABU DHABI,04-3343233,,
SuperCare Pharmacy L.L.C - Branch Of Abu Dhabi 10,AUH,PHARMACY,AL REEM MALL,"SHOP# GF-F-188, AL REEM MALL, ABU DHABI",(+971)55-7392661,,
ENHANCE BY MEDICLINIC BR OF MEDICLINIC CLINICS,DXB,CLINIC,DOWNTOWN,DUBAI MALL  BUSINESS BAY,8003642623,,
AL FUTTAIM REAL ESTATE LLC-COMPANY CLINIC (HEALTHHUB BRANCH),DXB,CLINIC,DIP,AL FUTTAIM ENGINEERING-DIP 2,04-5967350,,
Ajman University Medical Center,AJM,CLINIC,AL JURF,"AL JURF1, UNIVERSITY ST",050-1841450,,
AL ALIYA PHARMACY,RAK,PHARMACY,DAFAN AL KHOR,"SHOP NO 8 AND 9 SHEIKH MOHAMMAD BIN SALIM ROAD, NEAR BANIYAS SUPERMARKET,  DAFAN AL KHOR,RAS AL KHAIMAH, U.A.E",07-227 4566,,
"SUPER CARE PHARMACY LLC BRANCH, ASWAQ AL MIZHAR (SUPERCARE GRP)",DXB,PHARMACY,AL MIZHAR,"SHOP# 9, ASWAAQ MALL - AL MIZHAR, AL MIZHAR 1, DUBAI",04-3504500,,
"SUPER CARE PHARMACY LLC BRANCH, ASWAQ AL WARQA 2 (SUPERCARE GRP)",DXB,PHARMACY,AL WARQAA 2,"SHOP# 3, ASWAAQ MALL - AL WARQA, AL WARQA 2, DUBAI",04-3504500,,
ZEST WELLNESS PHARMACY LLC - BRANCH OF ABU DHABI 1 (ASTER PHARMACY GROUP),AUH,PHARMACY,KHALIFA CITY,"UNIT 07 & 08, WAITROSE CENTRE, KHALIFA CITY,SW-3, SECTOR 32, THEYAB BIN EISSA ST, ABU DHABI, UAE",02-5653462,,
VIP DOCTOR L.L.C,DXB,CLINIC,DUBAI,"3RD FLOOR, BLOCK-O, HABTOOR STAFF ACCOMMODATION, IMPZ, DUBAI, UAE",45802613,,
Lifenity International Advanced PolyClinic,DXB,CLINIC,AL NAHDA 2,"19 A,JMS BUILDING , AL NAHDA 2,DUBAI",04-3216964,,
MOTHER AND FETUSES MEDICAL CENTER LLC,SHJ,CLINIC,WASIT STREET,"58 WASIT STREET, AL AZRA, SHARJAH, UAE",06-7411031,,
MEDPLUS MEDICAL CENTRE LLC,RAK,CLINIC,AL NAKHEEL,GOLDEN CROWN BUILDING,07-2369006,,
MEDPLUS PHARMACY LLC,RAK,PHARMACY,AL NAKHEEL,GOLDEN CROWN BUILDING,07-2369006,,
DR. CHOI'S CHIROPRACTIC CLINIC FZ-LLC,DXB,CLINIC,DUBAI HEALTHCARE CITY,"ROOM 1005, FIRST FLOOR, AL RAZI BLDG 64, BLOCK A, DUBAI HEALTHCARE CITY, DUBAI, UAE",04-5896512,,
LIFE PHARMACY BARSHA SOUTH FOURTH EXPRESS CLINIC,DXB,CLINIC,AL BARSHA,LIFE PHARMACY BARSHA SOUTH FOURTH EXPRESS CLINIC  THE MANHATTAN AL BARSHA SOUTH,045610000,,
UP & RUNNING MEDICAL CENTER,DXB,CLINIC,AL WASL,675 AL WASL ROAD  AL SAFA 1  DUBAI  UAE,04-5185400,,
UP AND RUNNING REHABILITATION CENTER L L C,DXB,CLINIC,EMIRATES HILLS,EMIRATES GOLF CLUB  EMIRATES HILLS 2  NEAR NAKHEEL METRO  DUBAI,04-5185400,,
UP AND RUNNING MEDICAL CENTER LLC DIFC,DXB,CLINIC,DUBAI FESTIVAL CIT,THE GATE BUILDING  HAPPINESS STREET  DIFC,04-5185400,,
AL QASSIMI WOMEN'S & CHILDREN'S HOSPITAL - MINISTRY OF HEALTH,SHJ,MOH HOSPITAL,SHARJAH,NOT AVILABALE,06-5120682,,
**THALASSEMIA CENTER- DUBAI HEALTH AUTHORITY,DXB,DHA CLINIC,OUT METHA,OUT METHA,800342,,
KINGS COLLEGE HOSPITAL LONDON MEDICAL CENTER BR OF KCH HEALTHCARE LLC AMBULATORY PHARMACY,DXB,PHARMACY,MARINA,"AL KHARBASH BUILDING, JUMEIRAH BILLQETAIR STREET (37B STREET)",04-3789555,,
MODERN PHARMACY L.L.C - BRANCH OF ABU DHABI 1,AUH,PHARMACY,MADINAT SAYED,"CITYMALL, MADINAT ZAYED WESTERN REGION",02-8829915,,
MODERN PHARMACY L.L.C - BRANCH OF ABU DHABI 2,AUH,PHARMACY,AL NASIR STREET,"AL HOSN TOWER, AL NASIR STREET, OLD FISH MARKET, NEAR  WORLD TRADE CENTRE-ABUDHABHI",02-6449363,,
MODERN PHARMACY L.L.C - BRANCH OF ABU DHABI 3,ALAIN,PHARMACY,AL AIN,"MAKANI ZAKHER MALL, A18, AL GRAYYEH, NEXT TO NEIMA SCHOOL-AL AIN",03-7374622,,
MODERN PHARMACY L.L.C - SHJ BR -BR 05,SHJ,PHARMACY,AL QASSIMI,"IBO MEDICAL CENTER BUILDING ,SHEIKH SALEM AL QASSIMI ST. AL QARAYEN, SHARJAH",06-5180875,,
YOUR CENTER POLYCLINIC L.L.C,DXB,CLINIC,DUBAI PRODUCTION CITY,AFNAN 3 SHOP NO-4 MAISAM FIRST MIDTOWN DUBAI PRODUCTION CITY,04-3657000,,
YOUR CENTER PHARMACY LLC,DXB,PHARMACY,DUBAI PRODUCTION CITY,AFNAN 3 SHOP NO-4 MAISAM FIRST MIDTOWN DUBAI PRODUCTION CITY,04-3629000,,
HealthBay Polyclinic Brof HealthBay Day Surgery,DXB,CLINIC,AL WASL,HEALTHBAY WOMENS CARE BLDG,04-3487140,,
MODERN AL RIQQA PHARMACY SHJ,SHJ,PHARMACY,AL RIQQA,AL RIQQA AREA  COOPERATIVE BLDG,06-5243214,,
MODERN PHARMACY - AJMAN,AJM,PHARMACY,AL JURF,"AJMAN CITY CENTRE, AL JURF/ AL JERF 2, AL ITTIHAD ST",06-7480066,,
MODERN PHARMACY DUBAI,DXB,PHARMACY,DUBAI,DUBAI  NASSER SQUARE  AL MAKTOOM STREET,04-2223879,,
American Academy of Cosmetic Surgery Hospital Pharmacy (AACSH) FZ-LLC,DXB,PHARMACY,UM HURAIR,"BUILDING 73, UMM HURAIR 2, DUBAI HEALTHCARE CITY, DUBAI",97144237600,,
MARINA DENTAL CENTER,DXB,CLINIC,AL SUFOUH 2,AL SUFOUH - DUBAI KNOWLEDGE PARK - DUBAI BLOCK 18,04-3693625,,
Oral Implantology Medical Center,DXB,CLINIC,DEIRA,"FLORA PARK APARTMENT,AL WAHDA BUILDING #204 - DUBAI UAE",04-2956595,,
GAYATHY HOSPITAL IN PATIENT PHARMACY,AUH,SEHA PHARMACY,WESTERN REGION,"RUWAIS, NR RIYATHI, | ABU DHABI | UNITED ARAB EMIRATES",02-8070000,,
SILA HOSPITAL IN PATIENT PHARMACY,AUH,SEHA PHARMACY,WESTERN REGION,"ABU DHABI-SILA ROAD (E 11), AL SILA, ABU DHABILANDMARK: OPPOSITE AL SILA PARK",02-8070000,,
SEHA KIDNEY CARE CENTER - AL AIN PHARMACY,AUH,SEHA PHARMACY,AL AIN,"TAWAM, NEAR ABELA SUPERMARKET, AL AIN - ABU DHABI",03-7072993,,
Abu Dhabi Airport Medical Center,AUH,SEHA CLINIC,"ABU DHABI INTERNATIONAL AIRPORT,","ABU DHABI INTERNATIONAL AIRPORT, ABU DHABI",02 575 7875,,
Disease Prevention and Screening Center- Shahama,AUH,SEHA CLINIC,AL SHAHAMA,"AL SHAHAMA, OPP. ABU DHABI ISLAMIC BANK - ABU DHABI",02 811 4263,,
ETIHAD VISA SCREENING CENTER,AUH,SEHA CLINIC,KHALIFA,"KHALIFA A, ETIHAD PLAZA - ABU DHABI",800 50,,
MOBILE MAMMOGRAPHY UNIT,AUH,SEHA CLINIC,AL AIN,"AL AIN, ABU DHABI",02-7113000,,
SEHA Dialysis Services - Tawam Hospital,AUH,SEHA CLINIC,AL AIN,TAWAM CAMPUS TAWAM CAMPUS TAWAM CAMPUS,02-5012925,,
Al Ain Dental Center,AUH,SEHA CLINIC,AL MAQAM,AL MAQAM 15258 UAE,02-7112830,,
Disease Prevention and Screening Center- Delma,AUH,SEHA CLINIC,WESTERN REGION,"WESTERN REGION, DELMA ISLAND, ABUDHABI.",02-8781888,,
Disease Prevention and Screening Center- Mussafah,AUH,SEHA CLINIC,AL AIN,"AL AIN-ABU DHABI ROAD, MUSSAFAH, OPPOSITE ADNOC PETROL STATION",02 651 0555,,
MADINAT MOHAMED BIN ZAYED HEALTHCARE CENTER PHARMACY,AUH,SEHA PHARMACY,ABU DHABI,"ZONE 15, MBZ , ABU DHABI",80050,,
Al Khazna  HealthCare Center Pharmacy,AUH,SEHA PHARMACY,AL AIN,"AL KHAZNA AREA, AL AIN",02 566 1350,,
Neima Healthcare Center  Pharmacy,AUH,SEHA PHARMACY,ABU DHABI,106TH ST. OMAR BIN AL KHATTAB,03-746 1541,,
Al Jahili Healthcare Center Pharmacy,AUH,SEHA PHARMACY,AL AIN,"JAHLI DISTRICT 16, AL AIN",03-746 2021,,
Al Quaa  HealthCare Center Pharmacy,AUH,SEHA PHARMACY,AL AIN,"EASTERN AL AIN REGION, BORDER OF OMAN ,AL QUA , AUH",03-746 2321,,
Al Hili HealthCare Pharmacy,AUH,SEHA PHARMACY,AL AIN,"NDOOD JHAM, HILI, AL AIN",03-7845328,,
Al Muweiji HealthCareCenter Pharmacy,AUH,SEHA PHARMACY,AL AIN,"AL MUWEIJI AREA, AL AIN",03 767 8864,,
Al Maqam  HealthCare Center Pharmacy,AUH,SEHA PHARMACY,AL AIN,"23RD ST. AL MAQAM DISTRICT, EASTERN AL AIN REGION, AL MAQAM AREA, AL AIN CITY",02-8114000,,
Al Yahar HealthCare Center Pharmacy,AUH,SEHA PHARMACY,AL AIN,"AL JAHILI, DOWNTOWN AL AIN NEXT TO MEGAMART JAHLI",03-746 2561,,
Mezyad  HealthCare Center Pharmacy,AUH,SEHA PHARMACY,SHEIK MAKTOUM ROAD,"22ND SHIEK MAKTOUM ROAD, NEW SAMHA, ABU DHABI",02-811 4321,,
Zakher  HealthCare Center Pharmacy,AUH,SEHA PHARMACY,ABU DHABI,"EASTREN REGION, ZAKHER AREA, AAN",03 782 8042,,
Al Mushrif Children's Specialty Centre Pharmacy,AUH,SEHA PHARMACY,MUSHRIF AREA,"MUSHRIF AREA , AIRPORT ROAD NEARBY AL-NAHDA SCHOOL, AUH",02- 8191568,,
DISEASE PREVENTION AND SCREENING CENTER PHARMACY- AL AIN,AUH,SEHA PHARMACY,ABU DHABI,"SHAKHBOOT BIN SULTAN STREET (#131), OPPOSITE AL AIN HOSPITAL, AL AIN - ABU DHABI",03- 7627777,,
Disease Prevention and Screening Center Pharmacy- Abu Dhabi,AUH,SEHA PHARMACY,ABU DHABI,AL KARAMAH STREET - ABU DHABI,02 711 4000,,
Al Shamkha Healthcare Center,AUH,SEHA CLINIC,ABU DHABI,"AREA 20, 31ST ST. ABU DHABI-SWEIHAN ROAD, SHAMKA",800 50,,
Disease Prevention and Screening Center- Madinat Zayed,AUH,SEHA CLINIC,ABU DHABI,"MADINAT ZAYED OLD HOSPITAL, AUH",02-8846223,,
Al Mushrif Children's Specialty Centre,AUH,SEHA CLINIC,ABU DHABI,"MUSHRIF AREA , AIRPORT ROAD NEARBY AL-NAHDA SCHOOL, AUH",02 8191568,,
SEHA KIDNEY CARE CENTER - CENTRAL PHARAMCY,AUH,SEHA PHARMACY,ABU DHABI,"(ADMINISTRATION OFFICES, 2ND FLOOR), CLOSE TO MAFRAQ HOSPITAL)",02-5012925,,
SHEIKH KHALIFA MEDICAL CITY PHARMACY - INPATIENT,AUH,SEHA PHARMACY,ABU DHABI,"KARAMA STREET, ABU DHABI CITY,",02-8190000,,
Sheikh Khalifa Medical City (SKMC) (R30),AUH,SEHA HOSPITAL,ABU DHABI,"KARAMA STREET, ABU DHABI CITY,",02-8190000,,
Al Jahli Healthcare Center,AUH,SEHA CLINIC,AL AIN,"JAHLI DISTRICT 16, AL AIN",800 50,,
AL SAMHA HEALTHCARE CENTER,AUH,SEHA CLINIC,AL SAMHA BRIDGE,"AL SAMHA BRIDGE, MIDDLE REGION, ABU DHABI",5620048,,
Al Bahya Healthcare Center,AUH,SEHA CLINIC,ABU DHABI,"MIDDLE REGION IN FRONT OF OLD BUS STATION, AUH",02-5632599,,
DISEASE PREVENTION AND SCREENING CENTER - BANIYAS,AUH,SEHA CLINIC,ABU DHABI,"MIDDLE REGION , EAST 7 BANIYAS , ABU DHABI",5831733,,
AL MAQTAA HEALTHCARE CENTER,AUH,SEHA CLINIC,ABU DHABI,"30TH ST. KHALEEJ AL RABI, MAQTA ROAD, ABU DHABI",02-5757875,,
SIR BANIYAS CLINIC PHARMACY,AUH,SEHA PHARMACY,WESTERN REGION,"BANI YAS, ABU DHABI, UNITED ARAB EMIRATES",02-8070000,,
Al Towayya Children's Specialty Centre,AUH,SEHA CLINIC,AL AIN,"111TH ST. AL TOWAYYA, AL AIN",03-7677444,,
SEHA KIDNEY CARE CENTER - ABU DHABI,AUH,SEHA CLINIC,ABU DHABI,"KARAMA STREET, ABU DHABI CITY,",02-5012925,,
SEHA KIDNEY CARE CENTER - AL AIN,AUH,SEHA CLINIC,AL AIN,"TAWAM, NEAR ABELA SUPERMARKET, AL AIN - ABU DHABI",02-5012925,,
Al Corniche Womens Health Center Pharmacy,AUH,SEHA PHARMACY,ABU DHABI,CORNICHE STREET BESIDE SHERATON ABU DHABI,02-6724900,,
ONCOLOGY OUTPATIENT PHARMACY,AUH,SEHA PHARMACY,ABU DHABI,"TAWAM CAMPUS, MAQAM STREET",03-7075940,,
ULTRALASIK EYE CENTER - SOLE PROPRIETORSHIP L.L.C,AUH,CLINIC,ABU DHABI,"ABU DHABI PLAZA BUILDING, 1ST FLOOR, OFFICE 105",02-5859087,,
BRIGHT LIFE MEDICAL CENTER,DXB,CLINIC,DUBAI INVESTMENT PARK-2,"PA SON HYPERMARKET BUILDING, DUBAI INVESTMENT PARK-2, DUBAI, U.A.E",04-8833000,,
Bab Al Hayat Pharmacy L L C,DXB,PHARMACY,DIP-2,"FIDA AL MADINA HYPER MARKET BUILD, 38,C539, DIP-2, DUBAI, DUBAI, UNITED ARAB",04-8831248,,
BAB AL NOOR PHARMACY L.L.C,DXB,PHARMACY,MUHAISNAH SECOND,"MUSTHAFA MALL, 19TH ALGERIA STREET, MUHAISNAH SECOND, DUBAI, DUBAI, UNITED ARAB EMIRATES",04-3444293,,
AL YAMAMAH MEDICAL CENTRE-SHARJAH,SHJ,CLINIC,INDUSTRIAL AREA 4,SHARJAH,06-5352160,,
AMERICAN ACADEMY OF COSMETIC SURGERY HOSPITAL FZ LLC-DUBAI,DXB,HOSPITAL,DUBAI HEALTHCARE CITY,DISTRICT 1  BUILDING NO  73  DUBAI HEALTHCARE CITY,04-4237672,,
NOVOMED WELLNESS CENTER PHARMACY,DXB,PHARMACY,UMM SUQEIM 3,VILLA NUMBER 2 STREET 17 C UM SUQEIM 3,04-2474423,,
ALYA MEDICAL CENTRE L.L.C-RAK,RAK,CLINIC,AL QUSAIDAT,"ADIL AL NUAIMI BUILDING,M-FLOOR,SHEIKH SAQR BIN MUHAMMAD AL QASIMI STREET,AL QUSAIDAT, RAS AL KHAIMAH, U.A.E",07-2441235,,
OMNICARE MEDICAL CENTER - DUBAI,DXB,CLINIC,AL WASL,VILLA 1112  AL WASL ROAD  UMM SUQAIM 2,04-3388990,,
PERFECT SMILE DENTAL CENTRE LLC,AUH,CLINIC,HAMDAN,"203, AL DHABI TOWER, HAMDAN STREET",02-6334660,,
AL SHEROUQ MEDICAL CENTER,SHJ,CLINIC,AL AROUBA,"AL AROOBA STREET,ORIENT BUILDING,1ST FLOOR FALT NO 11,ROLLA",06-5353039,,
SAMARY PHARMACY BRANCH LLC,DXB,PHARMACY,JAFZA,"JAFZA COMMERCIAL CENTER,JAFZA SOUTH ACCOMODATION,JEBEL ALI FREE ZONE,DUBAI,UAE",04-8817530,,
YATEEM OPTICIAN (L.L.C)-Mall of Emirates - YATEEM GROUP,DXB,OPTICAL,AL BARSHA FIRST,MALL OF EMIRATES DUBAI,04-3414010,,
AL JABER OPTICAL-EMAAR TOWN CENTRE,DXB,OPTICAL,EMIRATES HILLS,EMAAR TOWN CENTRE G 7  GROUND FLOOR,04-3607466,,
YATEEM OPTICIAN (BR)-AL RIGGA,DXB,OPTICAL,AL RIGGA,AL RIQQA ROAD  DEIRA  DUBAI,04-2227717,,
YATEEM OPTICIAN (BR) -JUMEIRA BEACH CENTER,DXB,OPTICAL,JUMEIRAH,JUMEIRAH BEACH CENTER  DUBAI,04-3490909,,
YATEEM OPTICIAN (L.L.C) (BR)-EMIRATES TOWER,DXB,OPTICAL,DUBAI,EMIRATES TOWER  DUBAI,04-3303301,,
YATEEM OPTICIAN (L.L.C)-AL GHURAIR CENTER,DXB,OPTICAL,AL RIGGA,AL GHURAIR CENTER  DUBAI,04-2281787,,
YATEEM OPTICIAN (BR)-BURJUMAN CENTER,DXB,OPTICAL,KHALID BIN WALID,BURJUMAN CENTER  DUBAI,04-3522067,,
YATEEM OPTICIAN (BR)- AL DIYAFA ROAD,DXB,OPTICAL,BUR DUBAI,AL DIYAFA ROAD  DUBAI,04-3453405,,
YATEEM OPTICIAN (L.L.C) -MADINAT JUMEIRAH,DXB,OPTICAL,JUMEIRAH,MADINAT JUMEIRAH  DUBAI,04-3686512,,
YATEEM OPTICIAN (L.L.C) -LAMCY PLAZA,DXB,OPTICAL,OUD METHA,LAMCY PLAZA  DUBAI,04-3347438,,
YATEEM OPTICIAN -DUBAI MALL,DXB,OPTICAL,BUSINESS BAY,DUBAI MALL  DUBAI,04-4340266,,
YATEEM OPTICIAN -ARABIAN CENTER,DXB,OPTICAL,AL MIZHAR FIRST,ARABIAN CENTER  DUBAI,04-2845505,,
YATEEM OPTICIAN -MIRDIF CITY CENTER,DXB,OPTICAL,MIRDIFF,MIRDIF CITY CENTER  DUBAI,04-2840660,,
YATEEM OPTICIAN (BR)- ATLANTIS PALM DIERA,DXB,OPTICAL,DEIRA,ATLANTIS PALM DIERA  ATLANTIS HOTEL  DUBAI,04-4579440,,
YATEEM OPTICIAN L.L.C  - FUJAIRAH,FUJ,OPTICAL,FUJAIRAH,FUJAIRAH,09-2222068,,
YATEEM OPTICIAN- AJMAN,AJM,OPTICAL,AJMAN,LULU  AJMAN,06-7447658,,
YATEEM OPTICIAN-SAHARA CENTRE,SHJ,OPTICAL,AL NAHDA FIRST,SAHARA CENTRE  SHARJAH,06-5300605,,
YATEEM OPTICIAN (BR)- ABU DHABI MALL,AUH,OPTICAL,TOURIST CLUB,ABU DHABI MALL  ABUDHABI,050-5363438,,
YATEEM OPTICIAN (BR)- AL AIN,AUH,OPTICAL,CENTRAL DISTRICT,AL AIN  ABU DHABI  UAE,050-3317814,,
YATEEM OPTICIAN (BR)- MARINA MALL,AUH,OPTICAL,DUBAI MARINA,MARINA MALL  ABU DHABI  UAE,056-7363739,,
YATEEM OPTICIAN (BR)-CRYSTAL TOWER,AUH,OPTICAL,HAMDAN,CRYSTAL TOWER  HAMDAN ROAD  ABU DHABI  UAE,056-1416144,,
YATEEM OPTICIAN -AL FARDAN,SHJ,OPTICAL,SHARJAH,AL FARDAN   SHARJAH,050-4972922,,
YATEEM VISION- JUMEIRA  ZABEEL SARAY,DXB,OPTICAL,JUMEIRAH,JUMEIRA  ZABEEL SARAY  DUBAI,04-4541466,,
YATEEM OPTICIAN (L.L.C) -GALLERIA MALL,DXB,OPTICAL,AL WASL,GALLERIA MALL WASEL STREET DUBAI,04-3431355,,
YATEEM OPTICIAN (L.L.C) -AL WASL VITA,DXB,OPTICAL,AL WASL,AL WASL VITA  AL WASL STREET  DUBAI,04-3436406,,
YATEEM OPTICIAN-RAKMALL,RAK,OPTICAL,RAS AL KHAIMAH,RAKMALL  RAS AL KHAIMAH,07-2264001,,
SUN EYE OPTICAL- JBR  WALK,DXB,OPTICAL,JUMEIRAH BEACH RESIDENCE,THE BEACH LOCATED ON JBR ROAD  THE WALK  DUBAI  UAE,050-4616759,,
YATEEM OPTICIAN (BR)-AL WAHDA MALL,AUH,OPTICAL,AL WAHDA,AL WAHDA MALL  ABU DHABI  UAE,050-8208373,,
YATEEM OPTICIAN (BR)-RUWAIS MALL,AUH,OPTICAL,AL RUWAIS,RUWAIS MALL  RUWAIS  ABU DHABI  UAE,056-4395250,,
AL JABER OPTICAL-ABU DHABI MALL,AUH,OPTICAL,TOURIST CLUB,ABU DHABI MALL UNIT NO  B74  LEVEL 1,02-6456533,,
AL JABER OPTICAL-AL GHURAIR,DXB,OPTICAL,AL RIGGA,AL GHURAIR SHOP NO  G28  GROUND FLOOR,04-2249444,,
AL JABER OPTICAL-ARABIAN RANCHES 2,DXB,OPTICAL,AL MIZHAR FIRST,ARABIAN RANCHES 2 SHOP  NO  GF 03  GROUND FLOOR,-,,
AL JABER OPTICAL-ASWAAQ -  MIZHAR,DXB,OPTICAL,AL MIZHAR FIRST,ASWAAQ    MIZHAR SHOP NO  16  GROUND FLOOR,04-2845054,,
AL JABER OPTICAL-BIN SOUGAT,DXB,OPTICAL,AL RASHIDIYA,BIN SOUGAT GE 01 GROUND FLOOR AT SPINNEYS,04-2861180,,
AL JABER OPTICAL-CITYWALK,DXB,OPTICAL,AL SAFA FIRST,CITYWALK UNIT  NO 51  AL SAFA ROAD,04-3448699,,
AL JABER OPTICAL-DEIRA CITY CENTRE,DXB,OPTICAL,DEIRA,DEIRA CITY CENTRE UNIT NO  B68  SECOND FLOOR,04-2954400,,
AL JABER OPTICAL-DUBAI FESTIVAL CITY,DXB,OPTICAL,DUBAI FESTIVAL CITY,DUBAI FESTIVAL CITY ZONE 8  UNIT SC124   GROUND FLOOR,04-2326446,,
AL JABER OPTICAL-DUBAI MALL,DXB,OPTICAL,BUSINESS BAY,DUBAI MALL UNIT NO  LG 099 1  LOWER GROUND FLOOR,04-3398100,,
AL JABER OPTICAL-DUBAI MARINA MALL,DXB,OPTICAL,DUBAI MARINA,DUBAI MARINA MALL UNIT NO  FF 050  FIRST FLOOR,04-3997733,,
AL JABER OPTICAL-DUBAI OUTLET MALL,DXB,OPTICAL,OUTLET MALL,DUBAI OUTLET MALL SHOP NO  110 A  GROUND FLOOR,04-4255828,,
AL JABER OPTICAL-IBN BATTUTA,DXB,OPTICAL,JEBEL ALI INDUSTRIAL,IBN BATTUTA SHOP NO  55  TUNISIA COURT,04-3669806,,
AL JABER OPTICAL-JUMEIRAH TOWN CENTER,DXB,OPTICAL,JUMEIRAH,JUMEIRAH TOWN CENTER SHOP NO  15  GROUND FLOOR,04-3429933,,
AL JABER OPTICAL-LAMCY PLAZA,DXB,OPTICAL,OUD METHA,LAMCY PLAZA UNIT NO  242 K 201  FIRST FLOOR,04-3360773,,
AL JABER OPTICAL-MALL OF THE EMIRATES,DXB,OPTICAL,AL BARSHA,MALL OF THE EMIRATES UNIT NO  D 17  GROUND FLOOR,04-3411322,,
AL JABER OPTICAL-MIRDIF CITY CENTRE,DXB,OPTICAL,MIRDIFF,MIRDIF CITY CENTRE SHOP NO  F 050  FIRST FLOOR,04-2843771,,
AL JABER OPTICAL-SHEIKH ZAYED 1,DXB,OPTICAL,SHEIKH ZAYED ROAD,SHEIKH ZAYED 1 GROUND FLOOR  KHALID AL ATTAR TOWER  SHEIKH ZAYED ROAD,04-3311955,,
AL JABER OPTICAL - SHEIKH ZAYED 2,DXB,OPTICAL,SHEIKH ZAYED ROAD,SHEIKH ZAYED 2  GROUND FLOOR  AL GHADEER BUILDING  SHEIKH ZAYED ROAD,04-3326236,,
AL JABER OPTICAL-THE WALK - JBR,DXB,OPTICAL,JUMEIRAH BEACH RESIDENCE,THE WALK   JBR GM 06  SADAF 4,-,,
AL JABER OPTICAL-WAFI CITY,DXB,OPTICAL,DUBAI HEALTHCARE CITY,WAFI CITY FIRST FLOOR  NEW EXTENSION,04-3577775,,
AL JABER OPTICAL-SAHARA CENTRE,SHJ,OPTICAL,AL NAHDA FIRST,SAHARA CENTRE SHOP NO  145  GROUND FLOOR,06-5315445,,
AL JABER OPTICAL-SHARJAH CITY CENTRE,SHJ,OPTICAL,INDUSTRIAL 1,SHARJAH CITY CENTRE SHOP NO  U10B  GROUND FLOOR,06-5335424,,
OPTX 2020 - SAHARA,SHJ,OPTICAL,AL NAHDA FIRST,SAHARA SHOP NO 190 GROUND FLOOR  NEW EXTENSION,06-5315445,,
MAGRABI OPTICAL - The Jumeirah Village Center,DXB,OPTICAL,JUMEIRAH,THE JUMEIRAH VILLAGE CENTER  SHOP   1,04-4197039,,
MAGRABI OPTICAL - Ibn Battutta Mall,DXB,OPTICAL,JEBEL ALI INDUSTRIAL,IBN BATTUTTA MALL   CHINA COURT  UNIT   147 A,04-4197039,,
MAGRABI OPTICAL - Mall Of The Emirates,DXB,OPTICAL,AL BARSHA,MALL OF THE EMIRATES  UNIT   E 09  FIRST LEVEL,04-4197039,,
MAGRABI OPTICAL - Dubai Outlet Mall,DXB,OPTICAL,OUTLET MALL,DUBAI OUTLET MALL  DUBAI   AL AIN HIGHWAY,04-4264949,,
MAGRABI OPTICAL - Dubai Mall,DXB,OPTICAL,BUSINESS BAY,DUBAI MALL  SHOP   GF 197,04-4197039,,
MAGRABI OPTICAL - Dubai Marina Mall,DXB,OPTICAL,DUBAI MARINA,DUBAI MARINA MALL  SHOP   GF 006,04-4197039,,
MAGRABI OPTICAL - Arabian Plaza,DXB,OPTICAL,AL MIZHAR FIRST,ARABIAN PLAZA  SHOP    GF   1622,04-4197039,,
MAGRABI OPTICAL - Mirdiff City Cente,DXB,OPTICAL,MIRDIFF,MIRDIFF CITY CENTE  SHOP D019,04-4197039,,
MAGRABI OPTICAL - Deira City Center,DXB,OPTICAL,DEIRA,DEIRA CITY CENTER  FIRST FLOOR,04-4197039,,
MAGRABI OPTICAL - Al Ghurair City,DXB,OPTICAL,AL RIGGA,AL GHURAIR CITY  SHOP  GD 40B,04-2957556,,
