PROVIDER NAME,EMIRATE,PROVIDER TYPE,AREA,ADDRESS,TELEPHONE,lat,lon
TRUST MEDICAL LABORATORY,DXB,LABORATORY,,AL KHALAFI BUILDING ROOM M01 AL WAHIDA,04-2398766,25.2859,55.3514
ULTRA CARE MEDICAL GROUP LLC,DXB,CLINIC,MAKTOUM STREET,307308; 3RD FLOORSHEIKHA MARIAM BUILDING OPPOSITE STANDARD CHARTERED BANK,04-2230033,25.2675,55.3086
ULTRALASIK EYE CENTER,DXB,CLINIC,,BLDG. 27 ROOM 602-604 DUBAI HEALTHCARE CITY,04-5572472,25.2317,55.324
UMM HURAIR PHARMACY-ASTER,DXB,PHARMACY,ZABEEL ROAD,UMM HURAIR BUILDING,04-3343206,25.2226,55.2981
UNICARE MEDICAL CENTRE (UMC),DXB,CLINIC,BURJUMAN CENTRE,BURJUMAN CENTRE GROUND LEVEL NORTH WING NEXT TO DOME CAFE,04-3529292,25.2657,55.3029
UNICARE MEDICAL CENTER-MANKHOOL BR (UMC),DXB,CLINIC,MANKHOOL STREET,VILLA 172,04-3980880,25.2406,55.28
UNICARE PHARMACY LLC (UMC),DXB,PHARMACY,KHALID BIN WALEED ROAD,BURJUMAN CENTRE,04-3599523,25.2521,55.3015
UNICARE STAR PHARMACY (UMC),DXB,PHARMACY,MANKHOOL ROAD,WASL PROPERTIES,04-3868811,25.239,55.2797
UNION MEDICAL CENTRE (ASTER),DXB,CLINIC,IRANIAN SCHO0L ROAD,WALL STREET EXCHANGE CENTER,04-3978828,25.2459,55.3075
UNION PHARMACY (ASTER),DXB,PHARMACY,ALRIFA ROAD,MOHD. NOOR YOUNIS KHADIR BUILDING N.GRAPHIC INT'L CTR,04-3935619,25.2603,55.29
UNIQUE CARE PHARMACY LLC,DXB,PHARMACY,,"SHOP NO-S14, X20 ENGLAND CLUSTER INTERNATIONAL CITY",04-5808675,25.1737,55.4049
UNITED PHARMACY 2,DXB,PHARMACY,,SHOP NO. 2 AL BARSHA MALL,04-3441122,25.1121,55.2098
UNITED PHARMACY,DXB,PHARMACY,,SHOP K 2 MALL OF THE EMIRATES,04-3441122,25.1329,55.2187
UPTODATE MEDICARE CENTRE,DXB,CLINIC,DHIYAFAH ROAD,FLAT # 116 1ST FLOOR AHMED AL OTAIBA BUILDINGOPPOSITE DUNE CENTRE,04-3986608,25.2377,55.2758
UPTOWN COMMUNITY PHARMACY (CHS),DXB,PHARMACY,,GRND FLR GEANT COMM. CENTRE,04-5135160,25.0087,55.1669
UPTOWN PHARMACY-ASTER GRP,DXB,PHARMACY,MIRDIFF UPTOWN CENTRE,MIRDIFF UPTOWN CENTRE,04-2888058,25.2418,55.4329
VASAN EYE CARE LLC,DXB,CLINIC,KARAMA,ZABEEL PLAZA BUILDING,04-3579444,25.24,55.3057
VCARE POLYCLINIC LLC,DXB,CLINIC,AL ITTIHAD ROAD,NASMAH TOWER,04-2654400,25.2948,55.3614
VCARE PHARMACY LLC,DXB,PHARMACY,AL ITTIHAD ROAD,NASMAH TOWER,04-2654400,25.0906,55.1492
VIDA CLINICS L.L.C (BRANCH),DXB,CLINIC,,"AL MADINA HYPERMARKET BLDG 6A ,STREET 10 MUHAISANAH/1",04-3283333,25.2821,55.3983
VIDA CLINICS LLC,DXB,CLINIC,AL MANKHOOL ROAD,AL RAIS SHOPPING CENTRE39 B M MEZZANINE FLOOR NEARBY KHALEEJ CENTRE,04-3252525,25.2566,55.2943
VIENNA DENTAL CLINIC LLC,DXB,DENTAL,AL WASL,MAZAYA CENTER NEAR DUBAI MALL METRO STATION AL WASL,04 -321 4714,25.0896,55.1529
VILLAGE PHARMACY NOOR AL SHEFA GRP,DXB,PHARMACY,JAFZA,VILLAGE HYPERMARKET BUILDING NEAR WEST CAMP GATE NO:7,04-88339904,24.9626,55.0809
VITA CARE PHARMACY,DXB,PHARMACY,,AL NOOR POLYCLINIC BLDG AL HUDHAIBA STREET SATWA,04-3425556,25.2295,55.2741
VITA UNITED PHARMACY,DXB,PHARMACY,,SHOP 54 WASL VITA MALL AL WASL ROAD,04-3441122,25.2104,55.2561
VIVA PHARMACY LLC,DXB,PHARMACY,,VILLA NO:117B ALWASLROAD AL WASL,04-3231317,25.2028,55.2458
WADI AL SAFA MEDICAL CENTER LLC,DXB,CLINIC,DUBAI LAND,AL NO G04 AJMAL SARAH TOWER,04-5769394,25.0996,55.3743
AL WADI PHARMACY LLC,DXB,PHARMACY,DIP,RAMLA MALL,04-8849363,24.9711,55.1722
AL WAHA CLINIC BUR DUBAI,DXB,CLINIC,KHALID BIN WALEED ROAD,FLAT NO. 104 & 105 NEXT TO ROYAL PHARMACY OPPOSITE ASCOT HOTEL,04-3514150,25.26,55.2919
AL WARQA MEDICAL CENTRE (ASTER),DXB,CLINIC,MASS SUPER MARKET STREET,MASS SUPERMARKET BUILDING,04-2800899,25.1884,55.4088
AL WARQA PHARMACY (ASTER),DXB,PHARMACY,WARQA 2,NEXT TO MARS SUPERMARKET,04-2801691,25.1935,55.4069
WECARE ERX PHARMACY LLC,DXB,PHARMACY,,S15 GROUND FLOOR HAMSAH A NEAR ANSAR GALLERY KHALID BIN WALLED ROAD KARAMA,04-8804179,25.2514,55.3091
WE CARE MEDICAL CENTER LLC,DXB,CLINIC,KHALID BIN WALEED ROAD,HAMSAH BUILDINGGROUND FLOOR KARAMA ANSAR GALLERY,04-2611061,25.2658,55.3092
MEDICLINIC AL SUFOUH,DXB,CLINIC,SUFOUH ROAD,BLOCK 10NEXT TO WELCARE HOSPITAL,04-3661030,25.1014,55.161
MEDICLINIC WELCARE HOSPITAL,DXB,HOSPITAL,SHEIK RASHID STREET,WELCARE HOSPITAL NR.INDIAN HIGH SCHOOL,04-2827788,25.2468,55.3399
MEDICLINIC WELCARE OUTPATIENT CTR,DXB,CLINIC,SHEIK RASHID STREET,2ND STREET AL GARHOUD BLOCK F QARHOUD BUILD APRT,04-2827788,25.2472,55.3408
MEDICLINIC MIRDIF,DXB,CLINIC,ALGERIA STREET,UPTOWN MIRDIF G F SHOP 13,04-2881302,25.2253,55.4257
MEDICLINIC AL QUSAIS,DXB,CLINIC,DAMASCUS STREET,DUBAI RESIDENTIAL OASIS NEAR DUBAI ABATTOIR,04-2586466,25.2823,55.3887
MEDICLINIC IBN BATTUTA,DXB,CLINIC,IBN BATUTA MALL,CHINA COURTG F142 SHOP,04-4409000,25.048,55.1219
WEST HILL PHARMACY,DXB,PHARMACY,JEBEL ALI,JEBEL ALI MALL,04-3377131,24.9797,55.1373
AL WOQAYA PHARMACY,DXB,PHARMACY,KUWAIT STREET,KARAMA CENTRE,04-3348348,25.2504,55.3028
XIE HE MEDICAL CENTER,DXB,CLINIC,CHINA CLUSTER,A12 AWIR ROAD,04-4233055,25.1718,55.4143
XIE HE PHARMACY,DXB,PHARMACY,AL AWIR ROAD,A12 BUILDING,04-4233055,25.1718,55.4143
YACOUB PHARMACY (ASTER),DXB,PHARMACY,KHALID BIN WALEED ROAD,ALAIN CTR COMPUTER PLAZA,04-3523332,25.2565,55.3007
YARA PHARMACY L.L.C-LIFE,DXB,PHARMACY,RIGGA ROAD,NEAR KFC,04-2225503,25.2662,55.3195
YASSAT LIFE PHARMACY LLC-LIFE,DXB,PHARMACY,SHEIKH ZAYED ROAD,SHOP 1 YASSAT GLORIA HOTEL,04-3792799,25.1016,55.1727
YASSAT LIFE PHARMACY (LIFE),DXB,PHARMACY,CALIBER PLAZA,SHOP NO. 7 & 8 GROUND FLOOR,04-3441122,25.108,55.1741
YATEEM OPTICIAN - AL GHURAIR BRANCH,DXB,OPTICS,AL GHURAIR CITY CENTRE,UNIT NO. G 52,04-2281787,25.2676,55.3175
YATEEM OPTICIAN - AL RIGA BRANCH,DXB,OPTICS,RIGGA,GROUND FLOOR AL OWAIS BLDGAL RIQQA STREET DEIRA,04-2222265,25.2656,55.3204
YATEEM OPTICS ARABIAN PLAZA BR),DXB,OPTICS,,UNIT NO. 2733 FIRST FLOOR ARABIAN CENTRE,04-2845505,25.2342,55.4361
YATEEM OPTICIAN - BR,DXB,OPTICS,,"SHOWROOM NO.11,  ATLANTIS PALM HOTEL",04-4579440,25.1322,55.1183
YATEEM OPTICIAN(BR.DUBAI MALL),DXB,OPTICS,,YATEEM OPTICIAN SHOWROOM SHOP NO. LG143 DUBAI MALL,04-4340266,25.1972,55.2769
YATEEM OPTICIAN - BURJUMAN CENTER,DXB,OPTICS,,SHOP NO. L1/0009  BURJUMAN CENTRE,04-3522067,25.2539,55.303
YATEEM OPTIC - AL DAYAFAH ROAD,DXB,OPTICS,,SHOP NO.2 GROUND FLOOR DIYAFAH STREET,04-3453405,25.2376,55.2748
YATEEM OPTICS DXB MALL,DXB,OPTICS,,DUBAI MALL SECOND FLOOR SHOP NO. TDM SF /116,04-3253669,25.1972,55.2802
YATEEM OPTICS EMIRATES MALL(B.R),DXB,OPTICS,,"UNIT NO.D28B GROUND FLOOR,MALL OF EMIRATES AL BARSHA",04-3414010,25.1191,55.2012
YATEEM OPTICIAN - EMIRATES TOWER BRANCH,DXB,OPTICS,,"RETAIL UNIT NO.50 UPPER LEVEL EMIRATES TOWER BOULEVARD, SHK ZAYED ROAD",43303301,25.2178,55.2828
YATEEM OPTICIAN LLC-GALLERIA BRANCH,DXB,OPTICS,WASEL ST.,"SHOP NO. 15A GALLERIA MALL, ,WASEL STREET, NEAR POST OFFIC",04-3431355,25.2232,55.2534
YATEEM OPTICIAN - SOUK MADINAT JUMEIRAH,DXB,OPTICS,,SHOWROOM IN UNIT NO. 15  MADINAT JUMEIRAH,04-3686512,25.1333,55.1852
YATEEM OPTICIAN(BR. MIRDIF CITY CENTER),DXB,OPTICS,,UNIT NO.C61 GROUND FLOOR MIRDIFF CITY CENTRE,04-2840660,25.2166,55.4086
SUN EYE OPTICAL,DXB,OPTICS,,DUBAI MARNA JUMEIRAH BEACH JUMEIRAH,04-4250866,25.0774,55.1327
YATEEM OPTICIAN LLC BRANCH,DXB,OPTICS,WASL ST.,"BRANCH SHOP NO S 50 BUILDING R 532 AT THE AL WASL AL WASL STREET,",04-3436406,25.2105,55.2558
YORK DIAGNOSTIC LABORATORIES JLT,DXB,DIAGNOSTIC CENTER,,CLUSTER DINDIGO TOWER BEHIND ALMAS TOWER JUMEIRAH LAKES TOWER,04-4327470,25.0703,55.1403
YUGEN CARE BY DR GEHAD,DXB,CLINIC,,FULL 2 STORY BLDG. OPP. SUNSET MALL JUMEIRAH ROAD JUMEIRAH 3,04-349 8000,25.1851,55.2287
ZABEEL PHARMACY-ASTER GRP,DXB,PHARMACY,,ZABEEL BUILDING,04-3377770,25.188,55.2706
ZABEEL PHARMACY LLC,DXB,PHARMACY,,BLUE BAY TOWER  BUSINESS BAY,04-5897129,25.1947,55.2702
AL ZAHRA HOSPITAL DUBAI (ZAHRA DXB),DXB,HOSPITAL,SHEIK ZAYED ROAD,BEHIND SHARAF DG. METRO STATION,04-3786666;04-3786787,25.1061,55.1806
ZAHRAT AL SHEFA MEDICAL CENTRE,DXB,CLINIC,,AL GHAITH BUILDING NEAR JUBILY SUPERMARKET MUHAISNAH,04-2646218,25.2597,55.4237
ZAHRAT AL NOOR PHARMACY LLC,DXB,PHARMACY,,ZABEEL CATERING SERVIE BUILDIN NEAR LANDMARK REST DIP-2,04-8814111,24.9753,55.2051
ZAHRAT AL SHEFA PHARMACY L.L.C,DXB,PHARMACY,28th St,AL GAITH BUILDING NEAR GOLDEN JUBILEE BULDG MUHAISINA2,04-378888,25.2831,55.4224
ZAMZAM PHARMACY,DXB,PHARMACY,SHAIKH ZAYED ROAD,BEHIND NATIONAL CEMENT FACTORY,04-3394395,25.1772,55.2595
ZAYD PHARMACY LLC-LIFE,DXB,PHARMACY,SHAIKH ZAYED ROAD,AL ROSTAMANI TOWER B,04-3291325,25.2222,55.2761
ZEST PHARMACY 3,DXB,PHARMACY,GROVE MALL  COMMUNITY CENTER,UNIT GF 02,04-3705493,25.0988,55.2015
ZEST PHARMACY 1,DXB,PHARMACY,AL THANYA ST UMM AL SHEIF,SHOP #9,04-8246485,25.1372,55.2068
ZEST WELLNESS PHARMACY LLC. DWC-BRANCH,DXB,PHARMACY,PULSE BEACH FRONT DUBAI SOUTH RESIDENTIAL DIST,RETAIL 2,04-3428372,24.9368,55.2225
DR. ZUHAIR SIKAFI CLINIC,DXB,CLINIC,MANKHOOL ROAD,AL AIN CENTRE SUITE 115,04-3522331,25.2566,55.297
ZULEKHA MEDICAL CENTRE BR,DXB,CLINIC,,105 SHEIK RASHID BLDG BANIYAS (NEAR METRO STN),04-221919,25.2726,55.305
ZULEKHA HOSPITAL-DUBAI,DXB,HOSPITAL,,NEARBY AL MULLA PLAZA,042678866 065060183,25.2812,55.3573
ZULEKHA PHARMACY,DXB,PHARMACY,RAFA STREET,AL RAFA POLICE STATION,04-3934757,25.2664,55.2878
ZULEKHA MEDICAL CENTER,DXB,CLINIC,,163 HAMMAD BIN SOUGATH 149 DAMASCUS ST.,04-2613004,25.2706,55.3786
ZEISS VISION CENTER DUBAI HILLS,DXB,OPTICS,DUBAI HILLS MALL,UNIT FF028 FIRST FLOOR,05-65038428,25.1018,55.2379
ALAHLI MEDICAL CENTRE LLC,FUJ,CLINIC,,HSBC BANK BUILDING ALL 1ST FLOOR HAMAD BIN ABDULL FUJAIRAH,09-2220228,25.1253,56.3444
ALFA CLINICAL LLC,FUJ,CLINIC,,HM BEAUTY CENTER BLDG AL BASARA ROAD NEAR FUJAIRAH AL FASEEL,09-2222932,25.1499,56.3506
AL HAYL MEDICAL CENTRE,FUJ,CLINIC,,AL HAYL MEDICAL CENTRE BUILDING  OPPOSITE FUJAIRAH PLASTIC FACTORY AL HAYL,09-2221920,25.0988,56.2718
AL KHAN PHARMACY,FUJ,PHARMACY,EID MUSALLA RD,BARKAT BUILDING OPP. MASJID OMAR AL KHATAB & EID MUSALLA / BEHIND ADNOC PETROL STATION  EID MUSSALLA RD,09 2242154,25.1236,56.3389
AL SHARQ MEDICAL CENTRE COSMO MED,FUJ,CLINIC,,AL FASEEL,09-2059756;09-2059748,25.1431,56.3544
ASTER PHARMACIES GROUP LLC FUJAIRAH BR 2,FUJ,PHARMACY,MRAISHEED RD MRAISHEED,SHOP # R-02,09-2348765,25.1212,56.3444
ASTER PHARMACY 8 (MOOPENS),FUJ,PHARMACY,KHORFAKAN ROAD,CENTURY MALL NEAR BEACH MOTEL,09-2230706,25.1571,56.3496
ASTER MEDICAL CENTER FUJAIRAH BRANCH,FUJ,CLINIC,HAMAD BIN ABDULLAH STREET,HAMAD BIN ABDULLAH STREET,09-2234912,25.1224,56.3433
ASTER PHARMACY FUJAIRAH,FUJ,PHARMACY,HAMAD BIN ABDULLA STREET,EMIRATES SPRING BUILDING,09 2238322,25.1217,56.3437
BETTER LIFE PHARMACY,FUJ,PHARMACY,HAMED BIN ABDULLA ROAD,76  HAMED BIN ABDULLA ROAD HAMED BIN ABDULLAH,09-2227299,25.1219,56.3379
HEALTH FIRST PHARMACY 19-JULPHAR,FUJ,PHARMACY,HAMAD BIN ABDULLA STREET,HAMAD BIN ABDULLA STREET,09-2444376,25.1207,56.3486
DR. FADI ALSHAFEE DENTAL CLINIC LLC,FUJ,DENTAL,,THE COAST BUILDING OPPOSITE EAGLE HILLS AL FUJAIRAH,09-2223036,25.1363,56.3541
EAST COAST AHALIA PHARMACY,FUJ,PHARMACY,,NORTHERN AL AHLIAH MEDICAL COMPLEX GROUND FLOOR / FATHIMA ROUND ABOUT E89 (HAMAD BIN ABDULLAH ROAD) NEAR ADNOC PETROL STATION AND FAB BANK  AL GURFA,02-81191119,25.1237,56.3483
EMIRATES MEDICAL CENTRE,FUJ,CLINIC,SHEIKH ZAYED BIN SULTAN ROAD,NASSER ALI KHAMMAS BUILDING OPPOSITE AL ROSTAMANI INTERNATIONAL EXCHANGE,09-2233199,25.1258,56.3441
AL SHARQ MEDICAL CENTER - AL ETIHAD,FUJ,CLINIC,SHARQI STREET,NEAR SAFEER SUPERMARKET,09-2222444,25.1294,56.3342
AL SHARQ FAMILY PHARMACY (AL SHARQ),FUJ,PHARMACY,SHARQI ROAD,SAFEER MARKET ROUND ABOUT,09-2227490,25.1282,56.3352
FUJAIRAH PHARMACY (JULPHAR GRP OF PHY),FUJ,PHARMACY,AHMED BIN ABDULLA STREET,OPP.OLD TRAFFIC STATION,09-2229295,25.1226,56.3555
FUJAIRAH PORT MEDICAL CENTER,FUJ,CLINIC,,FUJAIRAH PORT,09-2059756;09-2059748,25.1749,56.355
FUJAIRAH PORT PHARMACY,FUJ,PHARMACY,,FUJAIRAH PORT,09-2059756;09-205 9748,25.175,56.3551
THUMBAY HOSPITAL FUJAIRAH,FUJ,HOSPITAL,,NEXT TO FUJAIRAH STADIUM FOOTBALL CLUB,09-2244233,25.1321,56.3413
THUMBAY HOSPITAL PHARMACY FUJ BR,FUJ,PHARMACY,NEAR AL AHLI CLUB,THUMBAY HOSPITAL BLDG OPD,09-2053872,25.1296,56.3265
HEALTH FIRST PHARMACY 21-JULPHAR,FUJ,PHARMACY,AL MADHAB STREET,SHOP # 1  GROUND FLOOR DANA PLAZA CINEMA,04-7016008,25.1316,56.3298
HEALTH FIRST PHARMACY 26-JULPHAR,FUJ,PHARMACY,,SHOP # 3 GROUND FLOOR SOUQ EXTRA MIRBAH NEXT TO MIRBAH LADIES CENTER,04-7016008,25.2828,56.3568
HEALTH FIRST PHARMACY 59 FUJAIRAH BR,FUJ,PHARMACY,MOHAMMED BIN ZAYED CITY,UNIT 3 & 4,09-2385714,25.077,56.3045
AL SHARQ MODERN PHARMACY,FUJ,PHARMACY,FASEEL ROAD,AFTER HILTON HOTEL-FUJAIRAH,09-2231442,25.1388,56.3543
LIFE PHARMACY L.L.C - DIBBA BR 2,FUJ,PHARMACY,,"SHOP NO 3 & 4, AL MATROSHY, FUJAIRAH, UAE",04-3441122,25.5886,56.2689
LIFE PHARMACY LLC - SPC FUJAIRAH BRANCH 8,FUJ,PHARMACY,,"SHOP NO 1 & 2,MURBEH BUILDING,FUJAIRAH,UAE",04-3441122,25.2785,56.3608
LIFE PHARMACY LLC FUJAIRAH BRANCH 5,FUJ,PHARMACY,,"UNIT NO. G014, GROUND FLOOR, FUJAIRAH CITY CENTRE",04-3441122,25.1256,56.3022
LIFECARE MEDICAL CENTER,FUJ,CLINIC,,NEAR FEDERAL AUTHORITY IDENTITY AND CITIZENSHIP GURFA DIBBA,09-2445722,25.6303,56.2776
LIFECARE PHARMACY,FUJ,PHARMACY,,NEAR FEDERAL AUTHORITY IDENTITY AND CITIZENSHIP GURFA DIBBA,09-2445722,25.5979,56.2833
LIFE CARE MEDICAL CLINIC LLC,FUJ,CLINIC,,AL HAIL BLDG. ROOM101 KALBA INDUSTRIAL AREA AL GURFA,09-2283336,25.1228,56.3462
LIFE PHARMACY LLC DIBBA BR,FUJ,PHARMACY,,"SHOP NO: 1A, PLOT NO: 2401024, SAIF AL DHABI BUILDING, AL QIAAN",04-3441122,25.6032,56.2731
LIFE PHARMACY L.L.C FUJAIRA BRANCH 4,FUJ,PHARMACY,,"SHOP G2,MADHAB BLOCK,GREEN HOUSE TRADING,SAJITHA HYPERMARKET ,FUJAIRAH,UAE",04-3441122,25.1303,56.3281
LIFE PHARMACY L.L.C FUJAIRA BRANCH 6,FUJ,PHARMACY,,"PLOT 2059,CORNER UNIT,KHAMIS MATTAR 3 BUILDING,HAMAD BIN ABDULLA ROAD,FUJAIRAH,UAE",04-3441122,25.1224,56.3369
LIFE PHARMACY LLC FUJAIRAH BR 1,FUJ,PHARMACY,,UNIT NO. G 078 GROUND FLOOR CITY CENTRE FUJAIRAH,04-3441122,25.1288,56.3265
LULU DIBBA PHARMACY LLC (DOCIB GRP),FUJ,PHARMACY,,GRND FLR LULU HYPER MARKET DIBBA,565018178,25.5947,56.2719
MAKKAH MEDICAL CENTER,FUJ,CLINIC,,BARAKT BUILDING EID MUSALLAH : MAHHATA,92225051,25.1304,56.3387
MEDICINA PHARMACY 20 FUJ BRANCH,FUJ,PHARMACY,SHEIKH HAMAD BIN ABDULLA STREET,SHEIKH HAMAD BIN ABDULLA STREET,09-2235894,25.1225,56.3208
MEDICINA PHARMACY 22,FUJ,PHARMACY,ATTA BIN YASAR STREET,NEXT TO KALBA HEALTH COMPLEX KALBA,09 277 0371,25.0683,56.3539
MEDICINA PHARMACY 28,FUJ,PHARMACY,,NEXT TO NBAD BANK DIBBA,09 244 1604,25.6004,56.2689
NATIONAL MEDICAL CENTRE (NATFUJ),FUJ,CLINIC,,SAEED SAMSOON BUILDINGNEAR FORTUNE ROYAL HOTEL,09-2232850,25.1246,56.3549
NATIONAL MED CENTRE PHARMACY (NATFUJ),FUJ,PHARMACY,GURFA STREET,MR.SAEED SAMSOOM BUILDING,09-2232555,25.9073,56.3763
AL SHARQ MEDICAL CENTER - DIBBA,FUJ,CLINIC,AL NAHDAH,SHEIKH ZAYED BIN SULTAN AL NAHYAN ROAD,09-2059554,25.595,56.2732
NORTHERN AL AHLIAH MEDICAL CENTRE - FUJA,FUJ,CLINIC,,NORTHERN AL AHLIAH MEDICAL COM HAMAD BIN ABDULLAH ROAD AL GURFA,28119119,25.4084,55.4442
HEALTH FIRST PHARMACY 20-JULPHAR,FUJ,PHARMACY,,DIBBA MARKET,09-2447364,25.5971,56.2718
AL SHARQ HOSPITAL DIBBA PHARMACY,FUJ,PHARMACY,DIBBA,SHK ZAYED BIN SULTAN AL NAHYAN ROAD,09-2059748,25.577,56.2575
AL SHARQ HOSPITAL DIBBA,FUJ,HOSPITAL,DIBBA,SHK ZAYED BIN SULTAN AL NAHYAN ROAD,09-2773200,25.577,56.2575
AL SHARQ HOSPITAL,FUJ,HOSPITAL,AL FASEEL ROAD,AL FASEEL ROAD,09-2059999,25.1513,56.3511
AL SHARQ PHARMACY,FUJ,PHARMACY,SHARQI ROAD,AL SHARQ MEDICAL CENTER BUILDING,09 2059568/ 092443040,25.1295,56.3343
HEALTH FIRST PHARMACY 18-JULPHAR,FUJ,PHARMACY,SH. ZAYED ROAD,TRADE CENTRE BUILDING,06-5394466 EXT: 117,25.1214,56.3312
SHEIKH KHALIFA HOSPITAL FUJAIRAH,FUJ,HOSPITAL,AL FASEEL,67A,09-2097777,25.1496,56.3531
SHEIKH KHALIFA HSP FUJAIRAH PHARMACY,FUJ,PHARMACY,AL FASEEL ST,na,09-2097777,25.1496,56.3531
SPRUCE SUNGLASSES TRADING LLC,FUJ,OPTICS,MASAF RD AL HLAIFAT,CITY CENTRE FUJAIRAH,09-2562874,25.1253,56.3019
SUHA PHARMACY AL HAYL,FUJ,PHARMACY,AL HAYL,61 ALI MUSABAH ALI MUHANNA,09-2282466,25.0809,56.3
SUHA MEDICAL CENTER AL BIDYA,FUJ,CLINIC,BIDYA,GROUND FLOOR,09-2233360,25.4218,56.35
SUHA PHARMACY BIDYA,FUJ,PHARMACY,BIDYA,BLDG SALEH MOFLEH ALI ASYOUD,09-2233370,25.4218,56.35
SUHA MEDICAL CENTER AL HAYL,FUJ,CLINIC,AL HAYL,GROUND FLOOR,09-2282466,25.0809,56.3
THAYBA PHARMACY (ASTER),FUJ,PHARMACY,,NEAR MASAFI FACTORY,09-2564749,25.3002,56.1616
THUMBAY PHARMACY 6,FUJ,PHARMACY,SHEIKH ZAYED ROAD,THUMBAY HOSPITAL BUILDING,09-2244380,25.3424,55.423
HEALTH FIRST PHARMACY 17-JULPHAR,FUJ,PHARMACY,MAIN STREET,TRADE CENTRE BUILDING,09-2223979,25.1214,56.3312
YATEEM OPTICIAN FUJ,FUJ,OPTICS,,SHOP IN TRADE CENTRE  FUJAIRAH,09-2222068,25.1221,56.3314
AL AHLIA PHARMACY RAK BRANCH,RAK,PHARMACY,,GROUND FLOORCREEK PLAZA OPP EXPO CENTRE AND NEAR GASAL JAZAH ROAD RAS AL KHAIMAH,02-81191119,25.7965,55.9662
AL AHLIA MEDICAL CENTRE_RAK,RAK,CLINIC,,CREEK PLAZA BUILDING AL JAZAH ROAD,28119119,25.7979,55.966
AL ALIYA PHARMACY,RAK,PHARMACY,,SHOP 5 GF MUNTASIR BLDG.MUNSTANSIR ST.,07-2274566,25.8199,55.9515
AL AMAN  PHARMACY,RAK,PHARMACY,,AL KHALIFA BUILDING BEHIND BANK OF BARODA OMAN STREET - AL NAKHEEL,07-2261139,25.7133,55.9724
AL GHAIL PHARMACY,RAK,PHARMACY,,AYAHATH ALI SAIF BLDG AL GHAIL MAIN ROAD AL GHAIL,055-8384141,25.4099,55.9928
AL JABER OPTICAL CENTRE LLC BRANCH-MANAR,RAK,OPTICS,,SHOP NO. 82 GROUND FLOOR MANAR MALL,07-2276761,25.7933,55.962
OPTX TWENTY TWENTY LLC BRANCH-OPTX 2020,RAK,OPTICS,,"SHOP NO. J034, GROUND FLOOR OPTX 2020 - MANAR MALL - RAK",07-2336792,25.7837,55.9654
AL NOOR  PHARMACY,RAK,PHARMACY,,"AL HUDAIBAH BUILDING GROUND FLOOR, OMAN STREE AL NAKHEEL",07-2333729,25.7976,55.974
AL RAFIDAIN MEDICAL CENTER LLC,RAK,CLINIC,Al Manama - Ras Al Khaimah Rd,AL MUSAFRI BUILDING GROUND FLOOR AL KHARRAN 1,07-23355500,25.7124,55.9715
AL SHAMS PHARMACY(SHAMS),RAK,PHARMACY,,AL GHAIL SHOPPING CENTRE MOHD.SHAAMS RASHID ALMAZROOI B,07-2584244,25.4101,55.9925
AL SHIFA GENERAL MEDICAL CLINIC,RAK,CLINIC,,AYAHATH ALI SAIF BLDG AL GHAIL MAIN ROAD AL GHAIN MAIN ROAD,055-9931007,25.4171,55.992
ALYA MEDICAL CENTER,RAK,CLINIC,,ADIL AL NUAMI PROP LAMP R/A AL QASIMI ST. AL QUISAIDAT,07-2441235,25.7634,55.97
ALYA PHARMACY,RAK,PHARMACY,,ADIL ALNUAMI PROP. LAMP R/A AL QASIMI ST. AL QUISAIDAT,07-2441235,25.8032,55.94
AL AMAL SPECIALIST CLINIC,RAK,CLINIC,OMAN STREET,OFFICE # 02 1ST FLOOR SHEIKH ABDUL MALIK BUILDING OPPOSITE UAE EXCHANGE,07-2228366,25.799,55.975
ARAFA MEDICAL CENTER,RAK,CLINIC,,OFFICE # 105 1ST FLOOR AL JISR PHARMACY BUILDING NEAR CARREFOUR,07-2337898,25.7927,55.9493
ASTER MEDICAL CENTRE RAK BR. (MOOPENS),RAK,CLINIC,,GROUN FLR MUNTASIR BLDG MUNTASIR ROAD,07-2338838,25.8006,55.9739
ASTER PHARMACIES GRP LLC RAK BR 1(ASTER),RAK,PHARMACY,AL MATAF ROAD,AL KHALEEJ SUPERMARKET NEAR AL ADAF ROUNDABOUT,07-2681224,25.834,55.9936
ASTER PHARMACIES GROUP LLC - RAK BR,RAK,PHARMACY,AIR PORT ROAD SAFEER MALL BUILDING,SAFEER MALL AIRPORT ROAD,07-2352214,25.752,55.9256
ASTER PHARMACY BR RAK 2,RAK,PHARMACY,,ALI SULTAN ALI OTHMAN BLDG OPP: BIRLA INSTITUTE OF TECH,07-2361664 04-2672946,25.7255,55.9611
AL OLA PHARMACY (ASTER),RAK,PHARMACY,Al MUNTANSIR RD,SHOP 1 BLDG 0040 AL MUNTASIR RD AL NAKHEEL,07-2357563,25.8285,55.9703
BALSAM PHARMCY (RAK),RAK,PHARMACY,OMAN STREET,OPP. ARAB BANK; NR.CHOITRAM,04-2222868,25.7987,55.9751
BASMAT AL HAYAT MEDICAL CENTER RAK,RAK,CLINIC,KHALIFA BIN ZAYED CITY,M FLOOR 11A,07-2222256,25.7227,55.8688
